fname,label
43a298d5c6b33fa9ecdb.wav,Cello
830a71caa3e7f6cbe785.wav,Electric_piano
0bee35c56f74e387bf30.wav,Laughter
2201ffe2b3d0e812f424.wav,Trumpet
28f986fb30cf30bc6a1a.wav,Fireworks
0682cc4d056947ef0afd.wav,Harmonica
6adca62a63988692109e.wav,Fart
3b6005f3fbf899a063f2.wav,Microwave_oven
e840c6a996ff34a30cc3.wav,Fireworks
875c7858def801d4c372.wav,Snare_drum
6ea0848a2217b20e8687.wav,Hi-hat
322b76fd64e074787024.wav,Double_bass
c6bc566121eb88778204.wav,Bass_drum
4efe214a7779a431d66b.wav,Shatter
b4276f0b3e7148d4c282.wav,Tambourine
ba80806a44c4a32c0a59.wav,Acoustic_guitar
bdfa16f47093d1da650c.wav,Bark
723d9e0ca5a6637bff41.wav,Knock
27ca396a62065c161130.wav,Tearing
50512ece1a5bd9c96804.wav,Tambourine
1678bddcccd5b32f7ddc.wav,Flute
747797c66774d10c0d4a.wav,Double_bass
579774f92dd679406459.wav,Bass_drum
48528b0308a955782e35.wav,Flute
a94ae9e432bf11041194.wav,Saxophone
e6432b45ba4a15218ce0.wav,Acoustic_guitar
1048ce03ca2f10c10034.wav,Knock
c81110bbf00479de3efe.wav,Gunshot_or_gunfire
5bbc6131aa6af690e185.wav,Tearing
69434ca826669f26bf77.wav,Oboe
2ace1a4473a356cc1f8b.wav,Shatter
859ecf4e726c94c5c362.wav,Oboe
3bc8da54c3d22c90308f.wav,Microwave_oven
cbfead174f4e540fc801.wav,Writing
7c6f0c4fc7c33bf1f3d1.wav,Harmonica
ca114f369476c97585ea.wav,Bass_drum
268bbe038bc5ca917b99.wav,Writing
c20f22952098b75525db.wav,Applause
3ea0239fe399acf66a77.wav,Violin_or_fiddle
43270b1b875572112f92.wav,Squeak
b8c44b50c723f9835ad1.wav,Electric_piano
6936556cb24874569a4e.wav,Finger_snapping
bc033bfda4749284d7a8.wav,Fart
b4e2a458980783b5ac91.wav,Double_bass
7a35f73e1007620fb26d.wav,Burping_or_eructation
add1a5b44ac244e34953.wav,Double_bass
a2e15d9fbca5f081ff19.wav,Saxophone
1ae9db7e104cb9b6142b.wav,Fart
4f35ffcd257daa518864.wav,Cowbell
774ab9521b575a0f9362.wav,Tearing
904a67b49373cc72683b.wav,Saxophone
7acea1fd66dac37e6f40.wav,Writing
0276f21fd913ff8f025d.wav,Bass_drum
3e45e63641ae02de2442.wav,Oboe
6b94e17544a74ac86eab.wav,Saxophone
1bd542c9c273830af95e.wav,Electric_piano
f8d3a3445e61d0d070c5.wav,Acoustic_guitar
749511375f19482111c0.wav,Bark
a9940714361102b6b05c.wav,Violin_or_fiddle
55d4feff451ce27d3953.wav,Glockenspiel
866dd4654b6f0f7a14ed.wav,Squeak
142231035bbaf0f267cb.wav,Bass_drum
0d9cb62c553369ea429b.wav,Hi-hat
e345dada0f161ec4254d.wav,Applause
4961fbe421b8a3d29ad1.wav,Applause
a1a3eec2bb590d10a414.wav,Laughter
ae653ed04526a79ba476.wav,Tearing
152d2cdd56238560ff10.wav,Tambourine
8388cca17041d2cd33df.wav,Oboe
b77949d49bd345636fb7.wav,Cello
0ed820940d023900a50e.wav,Saxophone
24e329a3151b33fb9798.wav,Bark
b5ba11ffbbc119b2357d.wav,Burping_or_eructation
927a877249b6fdb56727.wav,Clarinet
c584300a358ab1536303.wav,Electric_piano
f223557f5e7a6de16fa6.wav,Clarinet
1f84dcb8e861dce6380d.wav,Trumpet
73880dc475d120f03e67.wav,Burping_or_eructation
1f14487bee9feb6f375c.wav,Cough
229e1bcc379c3934cb37.wav,Writing
bb2b5622b3e4241d1bc4.wav,Saxophone
bc1abc8d1994c4353be5.wav,Keys_jangling
cfce478d66cfa444fc2c.wav,Cello
0f3336c786e967346a19.wav,Cowbell
3b0ad61e53eb987d7ff4.wav,Bark
15fbe5e368bff02ee625.wav,Burping_or_eructation
6ec698d1480732fd3440.wav,Acoustic_guitar
bcb4ca518ddd974c4d76.wav,Cough
64600b862d2e2cdeab30.wav,Fireworks
d54c359fd9dc4227e5bd.wav,Hi-hat
7c6a240e7fc93212c969.wav,Bark
1e7f2f384ee98e31345d.wav,Cough
ae1103c01caf4122eb55.wav,Double_bass
c56941fa74dc0042191f.wav,Snare_drum
82db5392ac913c2ae4df.wav,Laughter
15e86fb882f95cd6a8bc.wav,Cello
d4a8eeefb8de3643b1b3.wav,Acoustic_guitar
560be596f4c40697699d.wav,Double_bass
efd9b4cfd8658a238a00.wav,Saxophone
398b12ee7d32e6d342a1.wav,Squeak
307d644e7a276fddeab4.wav,Applause
333d39daf37e49d14909.wav,Fart
37a4fdeb9752bbeea590.wav,Harmonica
f2b641e3238d53636a24.wav,Violin_or_fiddle
7d8a6dc0ab97ff01e055.wav,Cello
3121cc3565ddd9751bb2.wav,Squeak
55e8576b47bab55e0bf2.wav,Harmonica
2a978ca5fd6a2a118033.wav,Double_bass
6e3c34bd05b4bebbbb51.wav,Trumpet
722d813b817ac258c615.wav,Trumpet
4f75ac8d8b650e78261d.wav,Saxophone
137c41e7c8edf8983f37.wav,Oboe
e5827ecc52dcf14baaa8.wav,Double_bass
193f1f53018b05b0429d.wav,Laughter
436599aef67eb06f35ac.wav,Bass_drum
cc833f217e2ae1f3c610.wav,Writing
920c683db6d30111148d.wav,Meow
83c059d1b0b8987e4689.wav,Violin_or_fiddle
d618e3ec16233216de9a.wav,Shatter
3067b31e5c34f992ecdd.wav,Bass_drum
0b805cd0fd3c64f61e5b.wav,Clarinet
5964a683fa5801ebcff8.wav,Double_bass
cc215cb6b315bcb6b037.wav,Cello
bbd9f455c97fb6d4325a.wav,Bass_drum
065a0fea74cc25aa4885.wav,Double_bass
25fd65272d26d570866a.wav,Oboe
154eba48712a0a1cc6ac.wav,Cough
e310f730fb99c2e627bf.wav,Trumpet
54b82cc1ac5e443e767d.wav,Flute
8f0693c3f23bfef511c8.wav,Bus
b6f8e495ef1ecc5f1bea.wav,Oboe
ad9e9af7610b88f371b0.wav,Tambourine
226cb57f1913ed1fb540.wav,Knock
a6150a05347f1532a172.wav,Tearing
329527434439a6736e7e.wav,Gong
ebdc8d2f40a1ffd244e6.wav,Applause
ba2da7747d438527f4e6.wav,Drawer_open_or_close
86049bc1803f0d6efb24.wav,Knock
0ebe863ffd88b369459d.wav,Flute
d953279dda921ff0b437.wav,Gong
074e48f85a60dce4308a.wav,Computer_keyboard
ae1adc8e6e9ac07f9deb.wav,Squeak
34ef4db1004b8036409c.wav,Cello
15d11972f027afaace8c.wav,Keys_jangling
5842a1a659deab10e59d.wav,Double_bass
81d06fb863a4f5359ea6.wav,Computer_keyboard
0fa13be901012fed3d0c.wav,Meow
7d4cd1d62f02f00088f9.wav,Keys_jangling
b8b690e5fcbd922a52dc.wav,Chime
a92a408bc2fc5c0e523d.wav,Acoustic_guitar
2962212cee11aadc7d84.wav,Writing
d0624b845aaaa39bdc51.wav,Clarinet
c89f4451a72c7e78ae30.wav,Hi-hat
da8b14c6854edffd2b2f.wav,Trumpet
0d5b44214764228988c9.wav,Cough
8c39f7874700b407384d.wav,Oboe
240f7d18ab31bdd2c54a.wav,Squeak
61a50b75f4ea0c70cd21.wav,Clarinet
4abfbfce19d3d5218aa3.wav,Hi-hat
0a044f7266be1b0288e4.wav,Clarinet
bf89231a506077e6fa83.wav,Bark
50f4d5435e0b26610a49.wav,Glockenspiel
6a2af631a7e36d391a75.wav,Saxophone
6f35d0bfadf66a50c57f.wav,Scissors
878f78d4e9f51aa4a73b.wav,Clarinet
2a6ffcf4585d58c6e1f2.wav,Cough
44749da07733476947b0.wav,Electric_piano
2795fcc07c4b764a8c86.wav,Clarinet
8a03aea79ce9ae974cb5.wav,Acoustic_guitar
67d5cf1b66158b6c63cd.wav,Oboe
93762b9d5f1602187178.wav,Gunshot_or_gunfire
27ad62488a51a57b091d.wav,Acoustic_guitar
4ac1a0a8eea7481c23cc.wav,Violin_or_fiddle
446c2620e84293535e01.wav,Cowbell
156a4c9c04e8b6bdee1f.wav,Saxophone
fbf46c8c035aaaf5ee55.wav,Burping_or_eructation
c71c50f2d7ed2eda8fbb.wav,Squeak
c7012bd18aa639c338de.wav,Acoustic_guitar
e065009d6df96c87d440.wav,Cello
189a14b9d8fd5e26222a.wav,Shatter
e032955510e85f0d1619.wav,Clarinet
b7431d3cf82bc3daaa09.wav,Chime
fb08db56ca8d95d71f4b.wav,Tearing
c631e72ec2015c42a991.wav,Snare_drum
bc57601daa5d665fa6b1.wav,Meow
9a4ff44ee0c7f1cabcaf.wav,Bass_drum
1f4769250770aa2b3291.wav,Squeak
a83929858eaca0202ca1.wav,Cough
79e5d8e27209be8c0848.wav,Burping_or_eructation
3f5bef3d08c0d1c7a772.wav,Chime
884ee9c471e78a210fcb.wav,Fart
53f3ff50c24550aa45b9.wav,Tearing
08ae7115a511a5ab0f0d.wav,Trumpet
c50a06ec48fc62105f47.wav,Burping_or_eructation
23453152c7555fa5357b.wav,Writing
bd6b8a8e374e41818186.wav,Cello
8f62fbc6c76e89afae61.wav,Cowbell
e9829553354ea309cc1a.wav,Cowbell
2a09b522281bcba6d65b.wav,Clarinet
64fe30c2d2dfab74439b.wav,Fart
f951e61297e0be2ffa3e.wav,Tearing
018f463eba1e50096010.wav,Saxophone
af32ea1075dfd0b9f7b4.wav,Fireworks
b9eb5f05884418ca0352.wav,Cough
0e3ffc12e5f055337f24.wav,Bark
ec8b050479454e061ec5.wav,Bass_drum
8ca63f5c22a3d1a9c6d3.wav,Cowbell
4a5381c05b54293f2766.wav,Squeak
aa1ce04a8fce445c762e.wav,Shatter
c15311a3ab7ac7ade256.wav,Drawer_open_or_close
26cab5222e2d70e67faa.wav,Hi-hat
62122be943acfb27b223.wav,Knock
81fff27e9f989fa86993.wav,Cough
c6dd0239afa94db9b207.wav,Hi-hat
e9f4e5946409e477ba9a.wav,Bark
d839bde1959e0fd35908.wav,Applause
3b69f8c8df31fe0ac8fe.wav,Laughter
3ee6ce27b2a2ece44fa3.wav,Cello
84582c03e930d5e55842.wav,Oboe
556abd306e2beb054fa7.wav,Tearing
99f1c3ddcfc7be6536d7.wav,Squeak
d6bb45f2c61d3634d666.wav,Scissors
4bdfd613a91166be0013.wav,Cello
987e26124536ff8926a1.wav,Bark
659ca27e5147321dee38.wav,Double_bass
16a906e95d97b478baab.wav,Laughter
be57fe33f8c9884a98f4.wav,Fart
89156e354f809a5595f0.wav,Tambourine
9394ec36113858022c5b.wav,Knock
0b893d452f3c215a01a4.wav,Chime
e2ec45ba970be311ee5b.wav,Fireworks
cd9ead2178b98e6f4cf8.wav,Tearing
07958da27a1813ed258f.wav,Acoustic_guitar
da454ab2e96bdc516b29.wav,Laughter
1ce2776612dfe874c983.wav,Drawer_open_or_close
a01e01b0b9c812090a29.wav,Fireworks
24334649e50dd861a87d.wav,Writing
8c39ff549060f7708172.wav,Bark
ebc2b34927b787279ac9.wav,Hi-hat
3e0cb7e8e65e67d61b5c.wav,Applause
f1dc86a0741beeeb3aad.wav,Scissors
ef2f905d68ec2d33a327.wav,Cowbell
1bdf8288fa5112d8c51c.wav,Fireworks
06ff6d76b592c97a5fe1.wav,Finger_snapping
99e343dde86b9278fc08.wav,Tearing
eef9d6416cef0a1d6647.wav,Burping_or_eructation
3a1b37a2dda75ee08f2a.wav,Gong
f4db474d4347b3acfbeb.wav,Hi-hat
f5f81cc64a7b56087802.wav,Saxophone
39a90251a5588328dd8b.wav,Finger_snapping
2d22564ef5e7b6e62063.wav,Double_bass
a196944725b9e816052f.wav,Meow
495cac1023afd36ebd83.wav,Fireworks
b4e00e753cfb7dd5838f.wav,Applause
4aa3dc50edc675e6ed37.wav,Applause
0b08b1b4baa723580102.wav,Flute
a296acb2f706e3184809.wav,Trumpet
3053b894ce33f88bda7f.wav,Hi-hat
8a1f215e62a75966aef0.wav,Glockenspiel
b8c4eb330e90ac07c142.wav,Oboe
63d1708808ead67e7fc7.wav,Knock
c1d21049d4acf4f6568e.wav,Oboe
ed12e39d5edd7f3911ad.wav,Tambourine
2b9da8318945928cb9b0.wav,Telephone
8a3723a5995be49f7d43.wav,Trumpet
0a8be0a2d81d102286eb.wav,Saxophone
54b055aa787bcaa8f261.wav,Cough
f9bdcc76cdaf578fa69d.wav,Squeak
219dc7c6cdfcac2fb0ee.wav,Applause
4b71dcdd6d6f5c02a83d.wav,Bark
24f3b23f2289a0d97a34.wav,Saxophone
bd32939c17e3b88ce1cb.wav,Tambourine
75fcba315b2f14eaf7d6.wav,Scissors
e764c09931d0fda2e00f.wav,Bus
793e16d274af075b60c5.wav,Fireworks
e5b4bd62d88dfd88b478.wav,Trumpet
0cb09c208fe9fc981a60.wav,Double_bass
436aec7432e693e9f254.wav,Acoustic_guitar
655975b6cc9735ff8cc4.wav,Trumpet
7cdbd71a5ded207c8702.wav,Gong
bd3d5aa1ffd9944d7b4e.wav,Harmonica
24113aabb9235beedd19.wav,Glockenspiel
b840c3a07666f252c123.wav,Writing
aca33238a15778d54c88.wav,Applause
b49f5eaa49ab4d3b24e6.wav,Finger_snapping
8029cbb6bfc8b5f13829.wav,Applause
bfc9fbe7fb26ef46e114.wav,Microwave_oven
e3e4c5d7a04b6c3b3371.wav,Telephone
26809d0b71005567c9b1.wav,Fart
f8c7345a1e31d14403d5.wav,Flute
dbcd5e06773d4afc274f.wav,Squeak
163b2d491d08530f1ed9.wav,Fart
593b53ab9c6e55f086f6.wav,Acoustic_guitar
fc5aa1f1915db13ef6a5.wav,Gong
22240af9dd2949f04ea0.wav,Fart
d72e173031e29275abbf.wav,Telephone
f18e9e2fe9e3e6fc22a9.wav,Glockenspiel
7e78aba71ef45271ad80.wav,Bark
f5e15e5c0673952c9764.wav,Cough
a956027c7c3b51cf18be.wav,Snare_drum
08e7747478e2b0a06cd2.wav,Applause
f81087bc402248857f07.wav,Finger_snapping
8ede85a1a01c7fe9a6c3.wav,Saxophone
1d3ff70bff62f0d56c8b.wav,Microwave_oven
173732de9c940bbfba74.wav,Harmonica
69920ee2cf95bc854b34.wav,Fart
0e94b6ba55a48d4b7305.wav,Snare_drum
7a42e41e572a3ed712bd.wav,Gong
cc77269637461311301a.wav,Fart
a5d93dece798f42a0adf.wav,Telephone
edbe5cb384f5f3234e2d.wav,Squeak
d720ba8ec51c2ca657fb.wav,Cowbell
4527587f2ddbfeba7e8a.wav,Finger_snapping
0f1b4ddd95ee12c26230.wav,Tambourine
5ef5b7b1dd1c4457c760.wav,Fart
851ab28db364b3c3374a.wav,Trumpet
93db3616f2d3d2d08738.wav,Tearing
6ce3d5f1165766f1db71.wav,Harmonica
633da0fca62eb46c99e0.wav,Finger_snapping
ca56d7d17310d93def28.wav,Knock
f86178806edfd1d230ad.wav,Shatter
737f26b2086f57af8f73.wav,Violin_or_fiddle
29826e7a7fd8f9c56d7c.wav,Burping_or_eructation
d2ffc078bca062105033.wav,Meow
2fd08aedcf2db26191c0.wav,Cowbell
eee9e793da72be553602.wav,Burping_or_eructation
dc7b83ff13ce50fb2fa3.wav,Writing
97b5b6b1cdea198a6d22.wav,Cowbell
5b84074ed746c2e672a9.wav,Knock
30f19f09c248b0bd8317.wav,Squeak
cf27188870fb1d3a5c23.wav,Burping_or_eructation
5026461af279d37859d0.wav,Scissors
b3eade220dc24231fd19.wav,Violin_or_fiddle
07fa4f25ac1b7b4014a2.wav,Hi-hat
4ff4886558a7178e10e9.wav,Acoustic_guitar
6f7e6445bdd7a7368306.wav,Shatter
c3e56feab7eaa7bee539.wav,Laughter
9b969bb363852d64d11e.wav,Oboe
7ea1b4e18ce05c1b9166.wav,Tambourine
2b9876e707a409b49b56.wav,Snare_drum
fdc3134ff9b2ba808a18.wav,Gong
9c1260256e8f530f50bf.wav,Squeak
636b90fdae24a225ef8a.wav,Shatter
7bd19cff8a3ed18fda9a.wav,Gong
8764a53a058c63de59e9.wav,Double_bass
c3da372e44e5b360baaf.wav,Hi-hat
d5aa2e6c7a7167049038.wav,Hi-hat
5500e17b332425f2bb84.wav,Snare_drum
e712b7bf3fd5a8e0d9d4.wav,Violin_or_fiddle
bdfcb9e64459aab161ee.wav,Laughter
a03006f4c59c9ba6b014.wav,Keys_jangling
f567fdf5f0996496d781.wav,Violin_or_fiddle
12daeb42b9b7856eb999.wav,Tambourine
06b438d3ed6088b1e7f5.wav,Finger_snapping
1c08cd07f03eaac78076.wav,Knock
40937547de874794aee1.wav,Telephone
db8c8692a8a65432f3ce.wav,Violin_or_fiddle
281646d89d291cde46ab.wav,Saxophone
e29f1ffeab4a0580da7b.wav,Telephone
b5cb63082b82e124f22c.wav,Shatter
af3d779cef3f89285787.wav,Acoustic_guitar
ef3c38d299562db59b8e.wav,Squeak
b4d7381c9ef9457ef884.wav,Gong
d1e51892b3a36645b90d.wav,Snare_drum
3286d56293665b97ee82.wav,Tearing
274c0627bcf158198310.wav,Hi-hat
0e17f4725d9902451246.wav,Trumpet
bc03c1e72790a75955ae.wav,Squeak
2bd524006765126c640d.wav,Gunshot_or_gunfire
7633c964da28fc083c64.wav,Gong
33f67c3c7cc085a642ae.wav,Acoustic_guitar
c8c36d343c73d4a3a441.wav,Cowbell
8b12a0386a21a9d84284.wav,Writing
d4895cfe414881bc501b.wav,Tearing
7ab541a31271c9ffb2ef.wav,Cello
62bbf7cfcccef0b552d1.wav,Squeak
cbb00410989cd05b0532.wav,Applause
75ed4d6b0ab455941196.wav,Hi-hat
23b5eb8ce2cf71e3bd7a.wav,Hi-hat
74072c1c51ce8da0a748.wav,Cough
c8fa63a48c2c698299ef.wav,Tambourine
d2632a7a23a8de199ec0.wav,Squeak
5467ecf383256fd4457b.wav,Burping_or_eructation
7396b0b54a1d7d19ecc8.wav,Fart
76c22b569962b35b6464.wav,Snare_drum
54b7e6203be4d86ffbab.wav,Violin_or_fiddle
ba4aed080d254678f185.wav,Fart
1a94cc05be73e5a765c0.wav,Gunshot_or_gunfire
ad37a67dc2975ac76c0e.wav,Fart
aecf234af23385df73f9.wav,Meow
3cfe2bf992ae67a93bfb.wav,Laughter
e4241513d1e32c7bec0b.wav,Cello
b62d63343e452221dc52.wav,Fart
6e75aa2f94e81f9803fc.wav,Cowbell
b0aa6da7ccd144176fa3.wav,Trumpet
4f6357cca8dfee7dc5a7.wav,Oboe
50267ec9438a9cd55d48.wav,Bark
8e3d050a3bdf93ef0cd2.wav,Shatter
83f782044d5e7298053c.wav,Shatter
e41fb8c1fc24e4d8fea1.wav,Violin_or_fiddle
6efaf73d3598e378def9.wav,Gong
3820bead930ad981fd26.wav,Tambourine
eb1781f4ac8dfbd8d787.wav,Double_bass
ca18da2e3d4b5c6cdf57.wav,Gong
a8091dfee19baa49ebc3.wav,Saxophone
f4a31de32bdc998e41bc.wav,Hi-hat
577b9189c29c5347dfc2.wav,Flute
6b1ccf326c634d10efeb.wav,Keys_jangling
56009966c19d91eed5cf.wav,Cello
a7bfab3041f0e9a33986.wav,Cough
6faa2c60e5108a68f1b6.wav,Knock
b27ff50995b425bbd038.wav,Applause
1586ec986434165b05e9.wav,Fireworks
dfad098f7661ee707083.wav,Applause
810a555a87af1efb5922.wav,Gong
483180f590af86c23fb1.wav,Cough
0b3a3de67f51536713fb.wav,Clarinet
ffd6592054324246cb65.wav,Trumpet
a03660390733a8301aee.wav,Applause
ea3d402f5e56763f598a.wav,Drawer_open_or_close
3d11fa5a6cd18638cdf4.wav,Finger_snapping
0a2ee84eedb039e9bc76.wav,Snare_drum
08455c035510defe1049.wav,Double_bass
ff8b00e100cb9ea83f82.wav,Squeak
f5feb4890694fd4d64dd.wav,Laughter
f10e0304b197e93b45f4.wav,Flute
044dc2cc3a30049b406f.wav,Cello
da0098770543791627da.wav,Electric_piano
dd9f00f4f66b8f488eb0.wav,Writing
aa72693124c7c1043f24.wav,Writing
aca541666cbb228606e0.wav,Harmonica
ec86d779b1005587fcd7.wav,Snare_drum
ae237a818c586c8b5c0e.wav,Electric_piano
19ec220e846d00c69991.wav,Double_bass
f0b224033f6045690fbf.wav,Tambourine
00f5e8271c19dc5a9e31.wav,Saxophone
96778311d3bbc93169a1.wav,Trumpet
48d0e68984d53a8bdf14.wav,Meow
bc2f524967f5eecd6490.wav,Drawer_open_or_close
6e9dd89bd9f8e35aea9b.wav,Fart
4c5898aa643a19fe2a50.wav,Applause
12371b838f2a05bb632e.wav,Finger_snapping
e471184352e61a45f6d1.wav,Violin_or_fiddle
d024112cdae27927d745.wav,Bass_drum
ca73def86fefed7c0cf3.wav,Knock
4d45aa4541a48e2916b1.wav,Snare_drum
7200ee80cbd50e1361f9.wav,Snare_drum
d2b54f6fa7dbb0a3515c.wav,Meow
68cc94fb630b672efa15.wav,Drawer_open_or_close
506a90ee39733f54f31f.wav,Squeak
e7bc14806a37d7e4d36d.wav,Keys_jangling
0b9f2b35cae862c9d613.wav,Cough
f7ebf9b91347d3c3c4f7.wav,Snare_drum
d38f96e0b7341dbb0cfe.wav,Acoustic_guitar
fa3ee5c9893d7a3bc61c.wav,Fart
43dfba62901e039c5cbe.wav,Fart
7e802525c91ff37fca22.wav,Violin_or_fiddle
ed4e02bac4979a30f613.wav,Drawer_open_or_close
ab9e1006ff4468039949.wav,Knock
0b9b4c857d0722c3dc5d.wav,Keys_jangling
ccd281790b0eaeca3765.wav,Finger_snapping
588537ae0d19a5178857.wav,Hi-hat
5acf73adec4299e8508a.wav,Acoustic_guitar
8568c9b8766f1d2f6a61.wav,Snare_drum
84bb673a7ea872ff9dc5.wav,Cough
8c27f0b331ef56cddd35.wav,Cowbell
1f1ee6ba6d4cc83034d2.wav,Bark
1c1480595776aeb13b9d.wav,Microwave_oven
0b9b49bea8fff279a2d3.wav,Double_bass
c35c4ade63114e499825.wav,Shatter
d632e3d69067a8ed61bb.wav,Bass_drum
358bb3484dc66a75f13f.wav,Chime
34a5c2de7c3c8341b1ba.wav,Finger_snapping
5452cb22daf576dba3ba.wav,Gong
0dee0f711d42de85c841.wav,Trumpet
492fbec796b1c89d4af9.wav,Clarinet
40f73cb623853076ddbb.wav,Snare_drum
d28aca0566f93e5f0b0d.wav,Microwave_oven
f5c62073214210d328da.wav,Knock
f1e0c6fdf26dcdcd7342.wav,Burping_or_eructation
7ca6fa09f2a4103e2ee2.wav,Shatter
1a6e2a88e59bbede142a.wav,Laughter
0369d10add142c50bef5.wav,Laughter
7dfb986ef584f6eaea6e.wav,Keys_jangling
3a9ba8db6a9a0c3765cb.wav,Saxophone
1e82f46834ec5949995b.wav,Cello
0639facc7a66f867bbf7.wav,Microwave_oven
d40c23a8d533bb992b16.wav,Saxophone
afbdb76282b7a7859a49.wav,Tambourine
add7a8fba548f49d7988.wav,Writing
316504f1daa9a664c8e3.wav,Shatter
a07af31144076bfc0e0d.wav,Snare_drum
a2c133169cc4a3cb232a.wav,Scissors
5c7f892d23063f17bcbc.wav,Clarinet
ba8e04ed0c7931c1eead.wav,Bark
7b4c64019910371f0642.wav,Saxophone
e250b5ae112fcc558d4e.wav,Double_bass
8d2bd64c3e51a3f617be.wav,Bus
0b88736b3098d1cd108d.wav,Drawer_open_or_close
b6328a058c19dad0bb26.wav,Bass_drum
4f879dc32be9408c5032.wav,Trumpet
ddfed24a516a7b407683.wav,Computer_keyboard
86eaa1fd4cb429d0aaef.wav,Gong
98c2f987b7d0591e314e.wav,Meow
cd29ca60e453cd9ffe56.wav,Knock
e30c93c24cbc49b825aa.wav,Microwave_oven
bcd0f8985da9b46a77a3.wav,Electric_piano
74e08b96735c855225a1.wav,Squeak
f13a16cf7dd6e44de786.wav,Computer_keyboard
1710c7a8b244328c4c2c.wav,Acoustic_guitar
48332f52a40496a141d1.wav,Oboe
ae79949860e1fbc3fcfc.wav,Cowbell
2b873517fbc8f675552e.wav,Applause
131f88c3459a39848722.wav,Bark
a48314fa7e76fef412fd.wav,Bark
c981d9efdc72ba915657.wav,Flute
8655f693f583c208cccc.wav,Fart
6d558bafc63e3e40757b.wav,Finger_snapping
165fbfdf9569a406f411.wav,Hi-hat
70735264919d66e9b18b.wav,Hi-hat
9b06d7aa0d700be9d1e9.wav,Shatter
c93b972dee70bba0d548.wav,Cowbell
3b03d2749ac4cab6a4af.wav,Scissors
ec13317e18fea18f7c40.wav,Cello
ef466e355f2e20cc3413.wav,Harmonica
3be201f6c8034f7ebd64.wav,Drawer_open_or_close
b6bff1ddd37a519b2617.wav,Trumpet
63e7c0ba133d06c88af0.wav,Bark
84d91ca388e96a89514e.wav,Knock
5c704520aec6a8cc10b2.wav,Shatter
c894dc010ab0d79c72b4.wav,Tambourine
c172551d057e9c9981e0.wav,Saxophone
88d4afd4bf83053209be.wav,Flute
eac162f6a7dff771a09f.wav,Snare_drum
bb604204fda132ba6ded.wav,Trumpet
677abf57fc2c1ce38b84.wav,Bass_drum
0d6e10ca4e62c5ff0273.wav,Tearing
201eef70935a8dba03e9.wav,Shatter
cf396aaf8ee146d48fcc.wav,Bark
c727c660ffa76eec891e.wav,Applause
2cc6ab0172ad2ba4682f.wav,Double_bass
0b07ac49d7e81a85cd6e.wav,Double_bass
3a4e0a49d0fc2c637291.wav,Trumpet
46b2a9215a94aa918407.wav,Meow
a904ab1c4bc792f9d893.wav,Gong
b2054a7a8d86a018bd6b.wav,Cowbell
35d23c7bd0bb47ef8172.wav,Bark
128c18b938e9814d0b92.wav,Double_bass
67788ebbf90ac1f3cea1.wav,Applause
bc44fd8406869c64f345.wav,Tearing
58b1e436ace05bfb6554.wav,Flute
0f8b1106e32a54dee054.wav,Telephone
5ddf845a22f967108864.wav,Tearing
e3da13d8e3edb5f1313a.wav,Cello
2bd31d0584ca23718678.wav,Hi-hat
01c384f2d71bdf012fff.wav,Hi-hat
2f4c7a642b34884863b5.wav,Clarinet
b16d87f131e8ad708e24.wav,Flute
9ce4abdeec49e3d51335.wav,Tambourine
316a04bfaaf43205c578.wav,Acoustic_guitar
9f03074442a4e94c280d.wav,Violin_or_fiddle
50689803f97fa9dbc294.wav,Tearing
77bd0d081ea88502fc81.wav,Acoustic_guitar
625d0db0921098afbfa3.wav,Tambourine
36a45373bed8d77bd9d0.wav,Hi-hat
475ddc49161ad7f5b7bb.wav,Microwave_oven
27b64de59b052789d58a.wav,Fart
28a2f3bc70d1f6e1462d.wav,Cello
48f8d89431af9c2c1486.wav,Fireworks
a97fde33e5c341be2fe7.wav,Knock
089c5abc38159e05d99e.wav,Applause
dc1e16029f654383649a.wav,Telephone
1f07c6e2cfd68ab82ee5.wav,Clarinet
46486f9d8228b0c34a22.wav,Bark
2a046726a925dd06567b.wav,Hi-hat
3f22c876ece4c3c65b51.wav,Applause
2f1f70f3ce378829ae58.wav,Tearing
0b51a64f313e51a2eb13.wav,Bark
6887b79c8ba985217942.wav,Writing
3bce16f8ad4086831b8f.wav,Glockenspiel
91870b0e770d777ace79.wav,Violin_or_fiddle
6b922b7c61a3ee3eb7b1.wav,Applause
84698a8627ab4c2f56ad.wav,Gong
59375b4f9de6ccb11e12.wav,Gong
d57de04c64bcc41d1d6a.wav,Drawer_open_or_close
f4973308beb412ab4c0d.wav,Flute
ecbc0c03d9e2e5829354.wav,Gong
22fbb06adc9aaba05d3f.wav,Knock
28be53169dfcc8781b80.wav,Snare_drum
0c897257842a7aca07a9.wav,Snare_drum
25b39ce05e2a6b96a35a.wav,Harmonica
80ad4b24f5c2d800a7a0.wav,Saxophone
5a4a1fe5b11fbb72474f.wav,Gong
71fd5b4448e7afaccce8.wav,Knock
3011465e53580686a727.wav,Flute
08681cbcfaeb4d4a18df.wav,Bus
9090e64f50ee5e255e07.wav,Chime
82f75cbee931088c5e85.wav,Fireworks
103f652f46967cc5786f.wav,Tambourine
cd842a91f74e0013b781.wav,Shatter
896a661fd962b3c8d3e4.wav,Laughter
7a2e4b9bcf5429a19a1d.wav,Squeak
